Energy(eV)	cross section (m-2)					
	(1) E + AR > E + AR	(2)  E + AR > AR* + E	(3) E + AR > AR* + E	(4) E + AR > AR^ + E + E	(5) E + AR* > AR^ + E + E	(6)  E + AR* > AR + E
1.320180E+02	1.255860E-20	1.374510E-21	4.742310E-21	2.753440E-20	4.802680E-20	1.402290E-21
1.325180E+02	1.251530E-20	1.370410E-21	4.727730E-21	2.751680E-20	4.784550E-20	1.397760E-21
1.330180E+02	1.247190E-20	1.366320E-21	4.713150E-21	2.749920E-20	4.766550E-20	1.393240E-21
1.335190E+02	1.242850E-20	1.362450E-21	4.698570E-21	2.748160E-20	4.748690E-20	1.388720E-21
1.340190E+02	1.238520E-20	1.358880E-21	4.683990E-21	2.746400E-20	4.730960E-20	1.384210E-21
1.345190E+02	1.234180E-20	1.355300E-21	4.669410E-21	2.744650E-20	4.713370E-20	1.379710E-21
1.350190E+02	1.229850E-20	1.351730E-21	4.656470E-21	2.742890E-20	4.695910E-20	1.375210E-21
1.355200E+02	1.225510E-20	1.348160E-21	4.643860E-21	2.741130E-20	4.678570E-20	1.370710E-21
1.360200E+02	1.221180E-20	1.344580E-21	4.631260E-21	2.739370E-20	4.661360E-20	1.366230E-21
1.365200E+02	1.216840E-20	1.341010E-21	4.618650E-21	2.737610E-20	4.644280E-20	1.361820E-21
1.370210E+02	1.212500E-20	1.337440E-21	4.606040E-21	2.735850E-20	4.627330E-20	1.357410E-21
1.375210E+02	1.208170E-20	1.333860E-21	4.593430E-21	2.734090E-20	4.610490E-20	1.353010E-21
1.380210E+02	1.203830E-20	1.330290E-21	4.580820E-21	2.732330E-20	4.593780E-20	1.348610E-21
1.385210E+02	1.199500E-20	1.326720E-21	4.568210E-21	2.730570E-20	4.577190E-20	1.344220E-21
1.390220E+02	1.195160E-20	1.323140E-21	4.555600E-21	2.728810E-20	4.560720E-20	1.339830E-21
1.395220E+02	1.190830E-20	1.319570E-21	4.542990E-21	2.727050E-20	4.544360E-20	1.335450E-21
1.400220E+02	1.186490E-20	1.316000E-21	4.530380E-21	2.725290E-20	4.528130E-20	1.331070E-21
1.405230E+02	1.182150E-20	1.312340E-21	4.517770E-21	2.723530E-20	4.512010E-20	1.326700E-21
1.410230E+02	1.177820E-20	1.308570E-21	4.505160E-21	2.721770E-20	4.496000E-20	1.322330E-21
1.415230E+02	1.173480E-20	1.304800E-21	4.492550E-21	2.720020E-20	4.480110E-20	1.317970E-21
1.420230E+02	1.169150E-20	1.301030E-21	4.479830E-21	2.718260E-20	4.464330E-20	1.313610E-21
1.425240E+02	1.164810E-20	1.297260E-21	4.466770E-21	2.716500E-20	4.448660E-20	1.309260E-21
1.430240E+02	1.160480E-20	1.293490E-21	4.453710E-21	2.714740E-20	4.433100E-20	1.304910E-21
1.435240E+02	1.156140E-20	1.289720E-21	4.440650E-21	2.712980E-20	4.417640E-20	1.300570E-21
1.440240E+02	1.151810E-20	1.285950E-21	4.427600E-21	2.711220E-20	4.402300E-20	1.296800E-21
1.445250E+02	1.147470E-20	1.282180E-21	4.414540E-21	2.709460E-20	4.387060E-20	1.293330E-21
1.450250E+02	1.143130E-20	1.278420E-21	4.401480E-21	2.707660E-20	4.371930E-20	1.289860E-21
1.455250E+02	1.138800E-20	1.274650E-21	4.388420E-21	2.705020E-20	4.356900E-20	1.286400E-21
1.460260E+02	1.134460E-20	1.270880E-21	4.375360E-21	2.702380E-20	4.341970E-20	1.282940E-21
1.465260E+02	1.130130E-20	1.267110E-21	4.362300E-21	2.699740E-20	4.327150E-20	1.279490E-21
1.470260E+02	1.125790E-20	1.263340E-21	4.349240E-21	2.697110E-20	4.312420E-20	1.276040E-21
1.475260E+02	1.121460E-20	1.259570E-21	4.336180E-21	2.694470E-20	4.297800E-20	1.272590E-21
1.480270E+02	1.117120E-20	1.255860E-21	4.323120E-21	2.691830E-20	4.283270E-20	1.269140E-21
1.485270E+02	1.112780E-20	1.252150E-21	4.310060E-21	2.689190E-20	4.268850E-20	1.265700E-21
1.490270E+02	1.108450E-20	1.248450E-21	4.297000E-21	2.686550E-20	4.254520E-20	1.262270E-21
1.495280E+02	1.104110E-20	1.244750E-21	4.283950E-21	2.683910E-20	4.240280E-20	1.258830E-21
1.500280E+02	1.099880E-20	1.241040E-21	4.272540E-21	2.681250E-20	4.226140E-20	1.255400E-21
1.505280E+02	1.097580E-20	1.237340E-21	4.261420E-21	2.678170E-20	4.212100E-20	1.251980E-21
1.510280E+02	1.095280E-20	1.233640E-21	4.250310E-21	2.675090E-20	4.198140E-20	1.248550E-21
1.515290E+02	1.092980E-20	1.229930E-21	4.239190E-21	2.672010E-20	4.184280E-20	1.245130E-21
1.520290E+02	1.090680E-20	1.226230E-21	4.228070E-21	2.668930E-20	4.170510E-20	1.241800E-21
1.525290E+02	1.088380E-20	1.222530E-21	4.216950E-21	2.665860E-20	4.156840E-20	1.238570E-21
1.530290E+02	1.086070E-20	1.218820E-21	4.205840E-21	2.662780E-20	4.143250E-20	1.235340E-21
1.535300E+02	1.083770E-20	1.215120E-21	4.194720E-21	2.659700E-20	4.129750E-20	1.232120E-21
1.540300E+02	1.081470E-20	1.211420E-21	4.183600E-21	2.656620E-20	4.116330E-20	1.228900E-21
1.545300E+02	1.079170E-20	1.207710E-21	4.172480E-21	2.653540E-20	4.103010E-20	1.225680E-21
1.550310E+02	1.076870E-20	1.204010E-21	4.161370E-21	2.650460E-20	4.089770E-20	1.222470E-21
1.555310E+02	1.074570E-20	1.200670E-21	4.150250E-21	2.647380E-20	4.076610E-20	1.219250E-21
1.560310E+02	1.072270E-20	1.197770E-21	4.139130E-21	2.644300E-20	4.063540E-20	1.216040E-21
1.565310E+02	1.069970E-20	1.194870E-21	4.128020E-21	2.641230E-20	4.050550E-20	1.212840E-21
1.570320E+02	1.067660E-20	1.191960E-21	4.116900E-21	2.638150E-20	4.037650E-20	1.209640E-21
1.575320E+02	1.065360E-20	1.189060E-21	4.105780E-21	2.635070E-20	4.024830E-20	1.206440E-21
1.580320E+02	1.063060E-20	1.186160E-21	4.095480E-21	2.631990E-20	4.012080E-20	1.203240E-21
1.585330E+02	1.060760E-20	1.183260E-21	4.085590E-21	2.628910E-20	3.999420E-20	1.200040E-21
1.590330E+02	1.058460E-20	1.180350E-21	4.075700E-21	2.625830E-20	3.986840E-20	1.196850E-21
1.595330E+02	1.056160E-20	1.177450E-21	4.065810E-21	2.622750E-20	3.974340E-20	1.193670E-21
1.600330E+02	1.053860E-20	1.174550E-21	4.055920E-21	2.619700E-20	3.961920E-20	1.190480E-21
1.605340E+02	1.051560E-20	1.171640E-21	4.046030E-21	2.617060E-20	3.949570E-20	1.187310E-21
1.610340E+02	1.049250E-20	1.168740E-21	4.036140E-21	2.614420E-20	3.937300E-20	1.184170E-21
1.615340E+02	1.046950E-20	1.165840E-21	4.026250E-21	2.611790E-20	3.925110E-20	1.181030E-21
1.620340E+02	1.044650E-20	1.162940E-21	4.016360E-21	2.609150E-20	3.912990E-20	1.177890E-21
1.625350E+02	1.042350E-20	1.160030E-21	4.006470E-21	2.606510E-20	3.900940E-20	1.174760E-21
1.630350E+02	1.040050E-20	1.157130E-21	3.996580E-21	2.603870E-20	3.888970E-20	1.171630E-21
1.635350E+02	1.037750E-20	1.154270E-21	3.986700E-21	2.601230E-20	3.877080E-20	1.168500E-21
1.640360E+02	1.035450E-20	1.151540E-21	3.976810E-21	2.598590E-20	3.865250E-20	1.165370E-21
1.645360E+02	1.033150E-20	1.148800E-21	3.966920E-21	2.595950E-20	3.853500E-20	1.162250E-21
1.650360E+02	1.030840E-20	1.146070E-21	3.957030E-21	2.593310E-20	3.841820E-20	1.159130E-21
1.655360E+02	1.028540E-20	1.143340E-21	3.947140E-21	2.590670E-20	3.830210E-20	1.156010E-21
1.660370E+02	1.026240E-20	1.140600E-21	3.937250E-21	2.588040E-20	3.818670E-20	1.152900E-21
1.665370E+02	1.023940E-20	1.137870E-21	3.927690E-21	2.585400E-20	3.807190E-20	1.149790E-21
1.670370E+02	1.021640E-20	1.135130E-21	3.918510E-21	2.582760E-20	3.795790E-20	1.146680E-21
1.675380E+02	1.019340E-20	1.132400E-21	3.909330E-21	2.580120E-20	3.784460E-20	1.143570E-21
1.680380E+02	1.017040E-20	1.129670E-21	3.900150E-21	2.577480E-20	3.773190E-20	1.140460E-21
1.685380E+02	1.014740E-20	1.126930E-21	3.890970E-21	2.574840E-20	3.761990E-20	1.137360E-21
1.690380E+02	1.012430E-20	1.124200E-21	3.881790E-21	2.572200E-20	3.750860E-20	1.134260E-21
1.695390E+02	1.010130E-20	1.121460E-21	3.872610E-21	2.569560E-20	3.739790E-20	1.131560E-21
1.700390E+02	1.007830E-20	1.118730E-21	3.863430E-21	2.566920E-20	3.728790E-20	1.129260E-21
1.705390E+02	1.005530E-20	1.116000E-21	3.854250E-21	2.564290E-20	3.717850E-20	1.126970E-21
1.710390E+02	1.003230E-20	1.113260E-21	3.845070E-21	2.561650E-20	3.706970E-20	1.124680E-21
1.715400E+02	1.000930E-20	1.110530E-21	3.835880E-21	2.559010E-20	3.696160E-20	1.122390E-21
1.720400E+02	9.986270E-21	1.107800E-21	3.826700E-21	2.556370E-20	3.685410E-20	1.120100E-21
1.725400E+02	9.963250E-21	1.105100E-21	3.817520E-21	2.553730E-20	3.674730E-20	1.117820E-21
1.730410E+02	9.940240E-21	1.102400E-21	3.808340E-21	2.551090E-20	3.664100E-20	1.115540E-21
1.735410E+02	9.917230E-21	1.099700E-21	3.799160E-21	2.548450E-20	3.653540E-20	1.113260E-21
1.740410E+02	9.894220E-21	1.097000E-21	3.789980E-21	2.545810E-20	3.643040E-20	1.110980E-21
1.745410E+02	9.871210E-21	1.094310E-21	3.780800E-21	2.543170E-20	3.632600E-20	1.108700E-21
1.750420E+02	9.848190E-21	1.091610E-21	3.771620E-21	2.540540E-20	3.622220E-20	1.106420E-21
1.755420E+02	9.825180E-21	1.088910E-21	3.762610E-21	2.537900E-20	3.611890E-20	1.104150E-21
1.760420E+02	9.802170E-21	1.086210E-21	3.754020E-21	2.535260E-20	3.601630E-20	1.101880E-21
1.765430E+02	9.779160E-21	1.083510E-21	3.745440E-21	2.532620E-20	3.591420E-20	1.099610E-21
1.770430E+02	9.756140E-21	1.080820E-21	3.736850E-21	2.529980E-20	3.581270E-20	1.097340E-21
1.775430E+02	9.733130E-21	1.078120E-21	3.728270E-21	2.527340E-20	3.571180E-20	1.095080E-21
1.780430E+02	9.710120E-21	1.075420E-21	3.719690E-21	2.524700E-20	3.561150E-20	1.092810E-21
1.785440E+02	9.687110E-21	1.072720E-21	3.711100E-21	2.522060E-20	3.551170E-20	1.090550E-21
1.790440E+02	9.664090E-21	1.070020E-21	3.702520E-21	2.519430E-20	3.541250E-20	1.088290E-21
1.795440E+02	9.641080E-21	1.067330E-21	3.693940E-21	2.516790E-20	3.531380E-20	1.086030E-21
1.800440E+02	9.618070E-21	1.064630E-21	3.685350E-21	2.514110E-20	3.521570E-20	1.083780E-21
1.805450E+02	9.595060E-21	1.061930E-21	3.676770E-21	2.511030E-20	3.511810E-20	1.081530E-21
1.810450E+02	9.572040E-21	1.059440E-21	3.668190E-21	2.507950E-20	3.502110E-20	1.079280E-21
1.815450E+02	9.549030E-21	1.057500E-21	3.659600E-21	2.504870E-20	3.492450E-20	1.077030E-21
1.820460E+02	9.526020E-21	1.055550E-21	3.651020E-21	2.501800E-20	3.482860E-20	1.074780E-21
1.825460E+02	9.503010E-21	1.053600E-21	3.642430E-21	2.498720E-20	3.473310E-20	1.072530E-21
1.830460E+02	9.479990E-21	1.051650E-21	3.633850E-21	2.495640E-20	3.463820E-20	1.070290E-21
1.835460E+02	9.456980E-21	1.049700E-21	3.625270E-21	2.492560E-20	3.454380E-20	1.068050E-21
1.840470E+02	9.433970E-21	1.047750E-21	3.616680E-21	2.489480E-20	3.444990E-20	1.065810E-21
1.845470E+02	9.410960E-21	1.045810E-21	3.608100E-21	2.486400E-20	3.435650E-20	1.063570E-21
1.850470E+02	9.387940E-21	1.043860E-21	3.599870E-21	2.483320E-20	3.426360E-20	1.061330E-21
1.855480E+02	9.364930E-21	1.041910E-21	3.592520E-21	2.480240E-20	3.417120E-20	1.059090E-21
1.860480E+02	9.341920E-21	1.039960E-21	3.585160E-21	2.477170E-20	3.407930E-20	1.056860E-21
1.865480E+02	9.318910E-21	1.038010E-21	3.577810E-21	2.474090E-20	3.398790E-20	1.054630E-21
1.870480E+02	9.295890E-21	1.036060E-21	3.570460E-21	2.471010E-20	3.389700E-20	1.052390E-21
1.875490E+02	9.272880E-21	1.034120E-21	3.563100E-21	2.467930E-20	3.380660E-20	1.050160E-21
1.880490E+02	9.249870E-21	1.032170E-21	3.555750E-21	2.464850E-20	3.371670E-20	1.047940E-21
1.885490E+02	9.226860E-21	1.030220E-21	3.548390E-21	2.461770E-20	3.362720E-20	1.045710E-21
1.890490E+02	9.203840E-21	1.028270E-21	3.541040E-21	2.458690E-20	3.353820E-20	1.043550E-21
1.895500E+02	9.180830E-21	1.026320E-21	3.533690E-21	2.455620E-20	3.344970E-20	1.041430E-21
1.900500E+02	9.157820E-21	1.024370E-21	3.526330E-21	2.452540E-20	3.336170E-20	1.039300E-21
1.905500E+02	9.134810E-21	1.022430E-21	3.518980E-21	2.449460E-20	3.327410E-20	1.037180E-21
1.910510E+02	9.111790E-21	1.020480E-21	3.511620E-21	2.446380E-20	3.318700E-20	1.035060E-21
1.915510E+02	9.088780E-21	1.018530E-21	3.504270E-21	2.443300E-20	3.310030E-20	1.032940E-21
1.920510E+02	9.065770E-21	1.016590E-21	3.496920E-21	2.440220E-20	3.301410E-20	1.030820E-21
1.925510E+02	9.042760E-21	1.014640E-21	3.489560E-21	2.437140E-20	3.292830E-20	1.028700E-21
1.930520E+02	9.019740E-21	1.012700E-21	3.482210E-21	2.434060E-20	3.284290E-20	1.026580E-21
1.935520E+02	8.996730E-21	1.010750E-21	3.474860E-21	2.430990E-20	3.275810E-20	1.024470E-21
1.940520E+02	8.973720E-21	1.008810E-21	3.467500E-21	2.427910E-20	3.267360E-20	1.022350E-21
1.945530E+02	8.950710E-21	1.006860E-21	3.460150E-21	2.424830E-20	3.258960E-20	1.020240E-21
1.950530E+02	8.927690E-21	1.004920E-21	3.452920E-21	2.421750E-20	3.250600E-20	1.018130E-21
1.955530E+02	8.904680E-21	1.002970E-21	3.445980E-21	2.418670E-20	3.242280E-20	1.016020E-21
1.960530E+02	8.881670E-21	1.001030E-21	3.439040E-21	2.415590E-20	3.234010E-20	1.013910E-21
1.965540E+02	8.858660E-21	9.990800E-22	3.432100E-21	2.412510E-20	3.225780E-20	1.011800E-21
1.970540E+02	8.835640E-21	9.971340E-22	3.425170E-21	2.409430E-20	3.217590E-20	1.009700E-21
1.975540E+02	8.812630E-21	9.951890E-22	3.418230E-21	2.406360E-20	3.209440E-20	1.007590E-21
1.980540E+02	8.789620E-21	9.932430E-22	3.411290E-21	2.403280E-20	3.201330E-20	1.005490E-21
1.985550E+02	8.766610E-21	9.912980E-22	3.404350E-21	2.400200E-20	3.193270E-20	1.003390E-21
1.990550E+02	8.743590E-21	9.893520E-22	3.397420E-21	2.397120E-20	3.185240E-20	1.001290E-21
1.995550E+02	8.720580E-21	9.874070E-22	3.390480E-21	2.394040E-20	3.177260E-20	9.992990E-22
2.000560E+02	8.698310E-21	9.854610E-22	3.383540E-21	2.391060E-20	3.169310E-20	9.973520E-22
2.005560E+02	8.682300E-21	9.835620E-22	3.376600E-21	2.388860E-20	3.161410E-20	9.954070E-22
2.010560E+02	8.666290E-21	9.817090E-22	3.369670E-21	2.386660E-20	3.153540E-20	9.934620E-22
2.015560E+02	8.650280E-21	9.798560E-22	3.362730E-21	2.384460E-20	3.145710E-20	9.915190E-22
2.020570E+02	8.634270E-21	9.780020E-22	3.355790E-21	2.382260E-20	3.137920E-20	9.895770E-22
2.025570E+02	8.618270E-21	9.761490E-22	3.348850E-21	2.380060E-20	3.130170E-20	9.876360E-22
2.030570E+02	8.602260E-21	9.742950E-22	3.341910E-21	2.377860E-20	3.122460E-20	9.856970E-22
2.035580E+02	8.586250E-21	9.724420E-22	3.334980E-21	2.375660E-20	3.114790E-20	9.837580E-22
2.040580E+02	8.570240E-21	9.705890E-22	3.328040E-21	2.373460E-20	3.107150E-20	9.818210E-22
2.045580E+02	8.554230E-21	9.687350E-22	3.321100E-21	2.371260E-20	3.099550E-20	9.798850E-22
2.050580E+02	8.538220E-21	9.668820E-22	3.314160E-21	2.369060E-20	3.091990E-20	9.779490E-22
2.055590E+02	8.522210E-21	9.650280E-22	3.307290E-21	2.366870E-20	3.084470E-20	9.760150E-22
2.060590E+02	8.506200E-21	9.631750E-22	3.300900E-21	2.364670E-20	3.076980E-20	9.740820E-22
2.065590E+02	8.490200E-21	9.613220E-22	3.294510E-21	2.362470E-20	3.069530E-20	9.721500E-22
2.070590E+02	8.474190E-21	9.594680E-22	3.288130E-21	2.360270E-20	3.062110E-20	9.702190E-22
2.075600E+02	8.458180E-21	9.576150E-22	3.281740E-21	2.358070E-20	3.054730E-20	9.682890E-22
2.080600E+02	8.442170E-21	9.557620E-22	3.275350E-21	2.355870E-20	3.047380E-20	9.663610E-22
2.085600E+02	8.426160E-21	9.539080E-22	3.268960E-21	2.353670E-20	3.040070E-20	9.644330E-22
2.090610E+02	8.410150E-21	9.520550E-22	3.262580E-21	2.351470E-20	3.032800E-20	9.625060E-22
2.095610E+02	8.394140E-21	9.502010E-22	3.256190E-21	2.349270E-20	3.025560E-20	9.605810E-22
2.100610E+02	8.378140E-21	9.483480E-22	3.249800E-21	2.347070E-20	3.018350E-20	9.586560E-22
2.105610E+02	8.362130E-21	9.464950E-22	3.243410E-21	2.344880E-20	3.011180E-20	9.567570E-22
2.110620E+02	8.346120E-21	9.447150E-22	3.237030E-21	2.342680E-20	3.004040E-20	9.548660E-22
2.115620E+02	8.330110E-21	9.430050E-22	3.230640E-21	2.340480E-20	2.996940E-20	9.529770E-22
2.120620E+02	8.314100E-21	9.412950E-22	3.224250E-21	2.338280E-20	2.989870E-20	9.510890E-22
2.125630E+02	8.298090E-21	9.395850E-22	3.217860E-21	2.336080E-20	2.982830E-20	9.492020E-22
2.130630E+02	8.282080E-21	9.378750E-22	3.211480E-21	2.333880E-20	2.975830E-20	9.473160E-22
2.135630E+02	8.266070E-21	9.361650E-22	3.205090E-21	2.331680E-20	2.968860E-20	9.454310E-22
2.140630E+02	8.250070E-21	9.344550E-22	3.198700E-21	2.329480E-20	2.961920E-20	9.435470E-22
2.145640E+02	8.234060E-21	9.327450E-22	3.192310E-21	2.327280E-20	2.955010E-20	9.416640E-22
2.150640E+02	8.218050E-21	9.310350E-22	3.185930E-21	2.325080E-20	2.948140E-20	9.397820E-22
2.155640E+02	8.202040E-21	9.293250E-22	3.179540E-21	2.322880E-20	2.941300E-20	9.379000E-22
2.160640E+02	8.186030E-21	9.276150E-22	3.173150E-21	2.320690E-20	2.934490E-20	9.360200E-22
2.165650E+02	8.170020E-21	9.259050E-22	3.166760E-21	2.318490E-20	2.927710E-20	9.341400E-22
2.170650E+02	8.154010E-21	9.241950E-22	3.160740E-21	2.316290E-20	2.920960E-20	9.322620E-22
2.175650E+02	8.138010E-21	9.224850E-22	3.154840E-21	2.314090E-20	2.914250E-20	9.303840E-22
2.180660E+02	8.122000E-21	9.207750E-22	3.148950E-21	2.311890E-20	2.907560E-20	9.285080E-22
2.185660E+02	8.105990E-21	9.190650E-22	3.143060E-21	2.309690E-20	2.900900E-20	9.266320E-22
2.190660E+02	8.089980E-21	9.173550E-22	3.137160E-21	2.307490E-20	2.894280E-20	9.247570E-22
2.195660E+02	8.073970E-21	9.156450E-22	3.131270E-21	2.305290E-20	2.887690E-20	9.228830E-22
2.200670E+02	8.057960E-21	9.139350E-22	3.125380E-21	2.303090E-20	2.881120E-20	9.210100E-22
2.205670E+02	8.041950E-21	9.122250E-22	3.119480E-21	2.300890E-20	2.874590E-20	9.191380E-22
2.210670E+02	8.025940E-21	9.105150E-22	3.113590E-21	2.298690E-20	2.868080E-20	9.172660E-22
2.215680E+02	8.009940E-21	9.088050E-22	3.107700E-21	2.296500E-20	2.861600E-20	9.153960E-22
2.220680E+02	7.993930E-21	9.071110E-22	3.101800E-21	2.294300E-20	2.855160E-20	9.138540E-22
2.225680E+02	7.977920E-21	9.054320E-22	3.095910E-21	2.292100E-20	2.848740E-20	9.124230E-22
2.230680E+02	7.961910E-21	9.037530E-22	3.090020E-21	2.289900E-20	2.842350E-20	9.109930E-22
2.235690E+02	7.945900E-21	9.020740E-22	3.084130E-21	2.287700E-20	2.835990E-20	9.095640E-22
2.240690E+02	7.929890E-21	9.003950E-22	3.078230E-21	2.285500E-20	2.829660E-20	9.081350E-22
2.245690E+02	7.913880E-21	8.987150E-22	3.072340E-21	2.283300E-20	2.823360E-20	9.067070E-22
2.250690E+02	7.897880E-21	8.970360E-22	3.066450E-21	2.281100E-20	2.817080E-20	9.052800E-22
2.255700E+02	7.881870E-21	8.953570E-22	3.060550E-21	2.278900E-20	2.810830E-20	9.038540E-22
2.260700E+02	7.865860E-21	8.936780E-22	3.054660E-21	2.276700E-20	2.804610E-20	9.024280E-22
2.265700E+02	7.849850E-21	8.919990E-22	3.048770E-21	2.274510E-20	2.798420E-20	9.010030E-22
2.270710E+02	7.833840E-21	8.903200E-22	3.042870E-21	2.272310E-20	2.792250E-20	8.995790E-22
2.275710E+02	7.817830E-21	8.886400E-22	3.036980E-21	2.270110E-20	2.786120E-20	8.981550E-22
2.280710E+02	7.801820E-21	8.869610E-22	3.031090E-21	2.267910E-20	2.780000E-20	8.967320E-22
2.285710E+02	7.785810E-21	8.852820E-22	3.025300E-21	2.265710E-20	2.773920E-20	8.953100E-22
2.290720E+02	7.769810E-21	8.836030E-22	3.020180E-21	2.263510E-20	2.767860E-20	8.938880E-22
2.295720E+02	7.753800E-21	8.819240E-22	3.015050E-21	2.261310E-20	2.761830E-20	8.924680E-22
2.300720E+02	7.737790E-21	8.802450E-22	3.009930E-21	2.259110E-20	2.755820E-20	8.910470E-22
2.305730E+02	7.721780E-21	8.785650E-22	3.004810E-21	2.256910E-20	2.749840E-20	8.896280E-22
2.310730E+02	7.705770E-21	8.768860E-22	2.999680E-21	2.254710E-20	2.743890E-20	8.882090E-22
2.315730E+02	7.689760E-21	8.752070E-22	2.994560E-21	2.252510E-20	2.737960E-20	8.867910E-22
2.320730E+02	7.673750E-21	8.735280E-22	2.989430E-21	2.250320E-20	2.732060E-20	8.853740E-22
2.325740E+02	7.657750E-21	8.718490E-22	2.984310E-21	2.248120E-20	2.726180E-20	8.839570E-22
2.330740E+02	7.641740E-21	8.701700E-22	2.979190E-21	2.245920E-20	2.720330E-20	8.825410E-22
2.335740E+02	7.625730E-21	8.687160E-22	2.974060E-21	2.243720E-20	2.714510E-20	8.811260E-22
2.340740E+02	7.609720E-21	8.674530E-22	2.968940E-21	2.241520E-20	2.708700E-20	8.797180E-22
2.345750E+02	7.593710E-21	8.661900E-22	2.963820E-21	2.239320E-20	2.702930E-20	8.783250E-22
2.350750E+02	7.577700E-21	8.649270E-22	2.958690E-21	2.237120E-20	2.697180E-20	8.769330E-22
2.355750E+02	7.561690E-21	8.636640E-22	2.953570E-21	2.234920E-20	2.691450E-20	8.755410E-22
2.360760E+02	7.545680E-21	8.624010E-22	2.948440E-21	2.232720E-20	2.685740E-20	8.741500E-22
2.365760E+02	7.529680E-21	8.611380E-22	2.943320E-21	2.230520E-20	2.680060E-20	8.727600E-22
2.370760E+02	7.513670E-21	8.598750E-22	2.938200E-21	2.228320E-20	2.674410E-20	8.713700E-22
2.375760E+02	7.497660E-21	8.586120E-22	2.933070E-21	2.226130E-20	2.668780E-20	8.699800E-22
2.380770E+02	7.481650E-21	8.573490E-22	2.927950E-21	2.223930E-20	2.663170E-20	8.685920E-22
2.385770E+02	7.465640E-21	8.560860E-22	2.922830E-21	2.221730E-20	2.657590E-20	8.672040E-22
2.390770E+02	7.449630E-21	8.548230E-22	2.917700E-21	2.219530E-20	2.652020E-20	8.658160E-22
2.395780E+02	7.433620E-21	8.535600E-22	2.912580E-21	2.217330E-20	2.646490E-20	8.644290E-22
2.400780E+02	7.417620E-21	8.522970E-22	2.907450E-21	2.215130E-20	2.640970E-20	8.630430E-22
2.405780E+02	7.401610E-21	8.510340E-22	2.902330E-21	2.212930E-20	2.635480E-20	8.616580E-22
2.410780E+02	7.385600E-21	8.497710E-22	2.897450E-21	2.210730E-20	2.630010E-20	8.602730E-22
2.415790E+02	7.369590E-21	8.485080E-22	2.893020E-21	2.208530E-20	2.624560E-20	8.588880E-22
2.420790E+02	7.353580E-21	8.472450E-22	2.888590E-21	2.206330E-20	2.619140E-20	8.575040E-22
2.425790E+02	7.337570E-21	8.459820E-22	2.884160E-21	2.204140E-20	2.613740E-20	8.561210E-22
2.430790E+02	7.321560E-21	8.447190E-22	2.879730E-21	2.201940E-20	2.608360E-20	8.547380E-22
2.435800E+02	7.305550E-21	8.434560E-22	2.875300E-21	2.199740E-20	2.603000E-20	8.533560E-22
2.440800E+02	7.289550E-21	8.421930E-22	2.870870E-21	2.197540E-20	2.597670E-20	8.519750E-22
2.445800E+02	7.273540E-21	8.409300E-22	2.866440E-21	2.195340E-20	2.592350E-20	8.505940E-22
2.450810E+02	7.257530E-21	8.396670E-22	2.862010E-21	2.193140E-20	2.587060E-20	8.492130E-22
2.455810E+02	7.241520E-21	8.384070E-22	2.857580E-21	2.190940E-20	2.581790E-20	8.478340E-22
2.460810E+02	7.225510E-21	8.371650E-22	2.853150E-21	2.188740E-20	2.576540E-20	8.464540E-22
2.465810E+02	7.209500E-21	8.359220E-22	2.848720E-21	2.186540E-20	2.571320E-20	8.450760E-22
2.470820E+02	7.193490E-21	8.346790E-22	2.844290E-21	2.184340E-20	2.566110E-20	8.437920E-22
2.475820E+02	7.177490E-21	8.334360E-22	2.839860E-21	2.182140E-20	2.560920E-20	8.425360E-22
2.480820E+02	7.161480E-21	8.321930E-22	2.835430E-21	2.179950E-20	2.555760E-20	8.412810E-22
2.485830E+02	7.145470E-21	8.309500E-22	2.831000E-21	2.177750E-20	2.550620E-20	8.400260E-22
2.490830E+02	7.129460E-21	8.297070E-22	2.826570E-21	2.175550E-20	2.545490E-20	8.387720E-22
2.495830E+02	7.113450E-21	8.284650E-22	2.822140E-21	2.173350E-20	2.540390E-20	8.375180E-22
2.500830E+02	7.098240E-21	8.272220E-22	2.817710E-21	2.171190E-20	2.535310E-20	8.362640E-22
2.505840E+02	7.087240E-21	8.259790E-22	2.813280E-21	2.169260E-20	2.530250E-20	8.350120E-22
2.510840E+02	7.076230E-21	8.247360E-22	2.808850E-21	2.167320E-20	2.525210E-20	8.337590E-22
2.515840E+02	7.065220E-21	8.234930E-22	2.804420E-21	2.165390E-20	2.520180E-20	8.325070E-22
2.520840E+02	7.054220E-21	8.222500E-22	2.799990E-21	2.163450E-20	2.515180E-20	8.312560E-22
2.525850E+02	7.043210E-21	8.210070E-22	2.795560E-21	2.161520E-20	2.510200E-20	8.300050E-22
2.530850E+02	7.032210E-21	8.197650E-22	2.791130E-21	2.159580E-20	2.505240E-20	8.287550E-22
2.535850E+02	7.021200E-21	8.185220E-22	2.786700E-21	2.157640E-20	2.500300E-20	8.275050E-22
2.540860E+02	7.010190E-21	8.172790E-22	2.782370E-21	2.155710E-20	2.495370E-20	8.262560E-22
2.545860E+02	6.999190E-21	8.160360E-22	2.778530E-21	2.153770E-20	2.490470E-20	8.250070E-22
2.550860E+02	6.988180E-21	8.147930E-22	2.774680E-21	2.151840E-20	2.485590E-20	8.237590E-22
2.555860E+02	6.977180E-21	8.135500E-22	2.770840E-21	2.149900E-20	2.480720E-20	8.225110E-22
