Time x_Exact y_Exact x_FD y_FD x_TI y_TI x_TE y_TE x_B y_B
1.68014e-08 -1.65045e-05 -5.44081e-05 -3.12384e-05 -0.000116026 -1.68713e-05 -5.43419e-05 -3.40861e-05 -0.000113864 -1.68713e-05 -5.43419e-05
1.68293e-08 -1.3815e-05 -5.51524e-05 -2.568e-05 -0.000117559 -1.41852e-05 -5.51025e-05 -2.85653e-05 -0.000115534 -1.41852e-05 -5.51025e-05
1.68572e-08 -1.10921e-05 -5.57638e-05 -2.00463e-05 -0.00011882 -1.14649e-05 -5.57304e-05 -2.29626e-05 -0.000116932 -1.14649e-05 -5.57304e-05
1.68851e-08 -8.34255e-06 -5.62409e-05 -1.43507e-05 -0.000119804 -8.71714e-06 -5.6224e-05 -1.72911e-05 -0.000118056 -8.71714e-06 -5.6224e-05
1.6913e-08 -5.57289e-06 -5.65825e-05 -8.60686e-06 -0.000120508 -5.94845e-06 -5.65823e-05 -1.15646e-05 -0.000118902 -5.94845e-06 -5.65823e-05
1.69409e-08 -2.78981e-06 -5.67878e-05 -2.82842e-06 -0.000120931 -3.16553e-06 -5.68043e-05 -5.79651e-06 -0.000119466 -3.16553e-06 -5.68043e-05
1.69688e-08 -3.69139e-19 -5.68563e-05 2.97075e-06 -0.00012107 -3.7506e-07 -5.68895e-05 -7.40701e-10 -0.000119747 -3.7506e-07 -5.68895e-05
1.69967e-08 2.78981e-06 -5.67878e-05 8.77675e-06 -0.000120924 2.41623e-06 -5.68378e-05 5.80883e-06 -0.000119744 2.41623e-06 -5.68378e-05
1.70247e-08 5.57289e-06 -5.65825e-05 1.45756e-05 -0.000120493 5.20161e-06 -5.66491e-05 1.16182e-05 -0.000119455 5.20161e-06 -5.66491e-05
1.70526e-08 8.34255e-06 -5.62409e-05 2.03533e-05 -0.000119777 7.97439e-06 -5.6324e-05 1.74135e-05 -0.000118882 7.97439e-06 -5.6324e-05
1.70805e-08 1.10921e-05 -5.57638e-05 2.60958e-05 -0.000118778 1.07279e-05 -5.58633e-05 2.31806e-05 -0.000118023 1.07279e-05 -5.58633e-05
1.71084e-08 1.3815e-05 -5.51524e-05 3.17894e-05 -0.000117497 1.34555e-05 -5.52681e-05 2.89055e-05 -0.000116882 1.34555e-05 -5.52681e-05
1.71363e-08 1.65045e-05 -5.44081e-05 3.742e-05 -0.000115937 1.61505e-05 -5.45398e-05 3.45745e-05 -0.00011546 1.61505e-05 -5.45398e-05
1.71642e-08 1.91543e-05 -5.35327e-05 4.2974e-05 -0.0001141 1.88067e-05 -5.36801e-05 4.01736e-05 -0.000113759 1.88067e-05 -5.36801e-05
1.71921e-08 2.1758e-05 -5.25284e-05 4.84379e-05 -0.000111991 2.14174e-05 -5.26912e-05 4.56893e-05 -0.000111784 2.14174e-05 -5.26912e-05
1.722e-08 2.43092e-05 -5.13975e-05 5.37982e-05 -0.000109613 2.39765e-05 -5.15754e-05 5.11079e-05 -0.000109538 2.39765e-05 -5.15754e-05
1.72479e-08 2.68019e-05 -5.01428e-05 5.90419e-05 -0.000106972 2.64778e-05 -5.03354e-05 5.64164e-05 -0.000107026 2.64778e-05 -5.03354e-05
1.72758e-08 2.923e-05 -4.87673e-05 6.41558e-05 -0.000104074 2.89152e-05 -4.89741e-05 6.16015e-05 -0.000104253 2.89152e-05 -4.89741e-05
1.73037e-08 3.15877e-05 -4.72743e-05 6.91276e-05 -0.000100925 3.12829e-05 -4.7495e-05 6.66505e-05 -0.000101226 3.12829e-05 -4.7495e-05
1.73317e-08 3.38693e-05 -4.56674e-05 7.39447e-05 -9.75314e-05 3.35752e-05 -4.59014e-05 7.15509e-05 -9.79508e-05 3.35752e-05 -4.59014e-05
1.73596e-08 3.60693e-05 -4.39505e-05 7.85952e-05 -9.39016e-05 3.57865e-05 -4.41974e-05 7.62906e-05 -9.44352e-05 3.57865e-05 -4.41974e-05
1.73875e-08 3.81824e-05 -4.21277e-05 8.30676e-05 -9.00436e-05 3.79116e-05 -4.23868e-05 8.08576e-05 -9.06869e-05 3.79116e-05 -4.23868e-05
1.74154e-08 4.02035e-05 -4.02035e-05 8.73506e-05 -8.5966e-05 3.99454e-05 -4.04743e-05 8.52407e-05 -8.67145e-05 3.99454e-05 -4.04743e-05
1.74433e-08 4.21277e-05 -3.81824e-05 9.14335e-05 -8.16782e-05 4.18828e-05 -3.84642e-05 8.94288e-05 -8.25269e-05 4.18828e-05 -3.84642e-05
1.74712e-08 4.39505e-05 -3.60693e-05 9.53059e-05 -7.719e-05 4.37193e-05 -3.63615e-05 9.34113e-05 -7.81337e-05 4.37193e-05 -3.63615e-05
1.74991e-08 4.56674e-05 -3.38693e-05 9.89579e-05 -7.25117e-05 4.54504e-05 -3.41713e-05 9.71782e-05 -7.3545e-05 4.54504e-05 -3.41713e-05
1.7527e-08 4.72743e-05 -3.15877e-05 0.00010238 -6.76541e-05 4.7072e-05 -3.18988e-05 0.00010072 -6.87714e-05 4.7072e-05 -3.18988e-05
1.75549e-08 4.87673e-05 -2.923e-05 0.000105564 -6.26285e-05 4.85802e-05 -2.95494e-05 0.000104027 -6.3824e-05 4.85802e-05 -2.95494e-05
1.75828e-08 5.01428e-05 -2.68019e-05 0.000108502 -5.74466e-05 4.99713e-05 -2.71289e-05 0.000107092 -5.87142e-05 4.99713e-05 -2.71289e-05
1.76108e-08 5.13975e-05 -2.43092e-05 0.000111184 -5.21206e-05 5.1242e-05 -2.46431e-05 0.000109905 -5.3454e-05 5.1242e-05 -2.46431e-05
1.76387e-08 5.25284e-05 -2.1758e-05 0.000113606 -4.66628e-05 5.23892e-05 -2.20979e-05 0.000112461 -4.80557e-05 5.23892e-05 -2.20979e-05
1.76666e-08 5.35327e-05 -1.91543e-05 0.000115759 -4.10862e-05 5.34101e-05 -1.94996e-05 0.000114751 -4.25319e-05 5.34101e-05 -1.94996e-05
1.76945e-08 5.44081e-05 -1.65045e-05 0.000117639 -3.54039e-05 5.43024e-05 -1.68542e-05 0.00011677 -3.68957e-05 5.43024e-05 -1.68542e-05
1.77224e-08 5.51524e-05 -1.3815e-05 0.00011924 -2.96293e-05 5.50638e-05 -1.41683e-05 0.000118513 -3.11604e-05 5.50638e-05 -1.41683e-05
1.77503e-08 5.57638e-05 -1.10921e-05 0.000120558 -2.37761e-05 5.56925e-05 -1.14482e-05 0.000119974 -2.53395e-05 5.56925e-05 -1.14482e-05
1.77782e-08 5.62409e-05 -8.34255e-06 0.000121588 -1.78582e-05 5.6187e-05 -8.70061e-06 0.000121149 -1.9447e-05 5.6187e-05 -8.70061e-06
1.78061e-08 5.65825e-05 -5.57289e-06 0.000122327 -1.18898e-05 5.65462e-05 -5.93204e-06 0.000122036 -1.34967e-05 5.65462e-05 -5.93204e-06
1.7834e-08 5.67878e-05 -2.78981e-06 0.000122774 -5.88506e-06 5.67691e-05 -3.14919e-06 0.00012263 -7.50293e-06 5.67691e-05 -3.14919e-06
1.78619e-08 5.68563e-05 -4.31151e-18 0.000122926 1.4159e-07 5.68552e-05 -3.58747e-07 0.000122929 -1.48e-06 5.68552e-05 -3.58747e-07
1.78898e-08 5.67878e-05 2.78981e-06 0.000122782 6.1757e-06 5.68043e-05 2.43256e-06 0.000122933 4.55764e-06 5.68043e-05 2.43256e-06
1.79178e-08 5.65825e-05 5.57289e-06 0.000122342 1.22027e-05 5.66165e-05 5.218e-06 0.000122641 1.05955e-05 5.66165e-05 5.218e-06
1.79457e-08 5.62409e-05 8.34255e-06 0.000121606 1.82082e-05 5.62923e-05 7.99088e-06 0.000122053 1.6619e-05 5.62923e-05 7.99088e-06
1.79736e-08 5.57638e-05 1.10921e-05 0.000120575 2.41775e-05 5.58325e-05 1.07445e-05 0.000121168 2.26136e-05 5.58325e-05 1.07445e-05
1.80015e-08 5.51524e-05 1.3815e-05 0.000119251 3.00962e-05 5.52381e-05 1.34723e-05 0.00011999 2.85648e-05 5.52381e-05 1.34723e-05
1.80294e-08 5.44081e-05 1.65045e-05 0.000117637 3.59499e-05 5.45106e-05 1.61676e-05 0.000118519 3.44581e-05 5.45106e-05 1.61676e-05
1.80573e-08 5.35327e-05 1.91543e-05 0.000115735 4.17244e-05 5.36518e-05 1.8824e-05 0.000116759 4.02793e-05 5.36518e-05 1.8824e-05
1.80852e-08 5.25284e-05 2.1758e-05 0.00011355 4.74055e-05 5.26637e-05 2.1435e-05 0.000114713 4.60141e-05 5.26637e-05 2.1435e-05
1.81131e-08 5.13975e-05 2.43092e-05 0.000111086 5.29794e-05 5.15487e-05 2.39945e-05 0.000112386 5.16484e-05 5.15487e-05 2.39945e-05
1.8141e-08 5.01428e-05 2.68019e-05 0.000108348 5.84323e-05 5.03095e-05 2.64961e-05 0.000109782 5.71685e-05 5.03095e-05 2.64961e-05
1.81689e-08 4.87673e-05 2.923e-05 0.000105343 6.37509e-05 4.8949e-05 2.8934e-05 0.000106908 6.25608e-05 4.8949e-05 2.8934e-05
1.81968e-08 4.72743e-05 3.15877e-05 0.000102077 6.89219e-05 4.74706e-05 3.13022e-05 0.000103768 6.7812e-05 4.74706e-05 3.13022e-05
1.82248e-08 4.56674e-05 3.38693e-05 9.85565e-05 7.39326e-05 4.58778e-05 3.3595e-05 0.000100371 7.29091e-05 4.58778e-05 3.3595e-05
1.82527e-08 4.39505e-05 3.60693e-05 9.47903e-05 7.87704e-05 4.41744e-05 3.58069e-05 9.67237e-05 7.78394e-05 4.41744e-05 3.58069e-05
1.82806e-08 4.21277e-05 3.81824e-05 9.07867e-05 8.34234e-05 4.23646e-05 3.79325e-05 9.28342e-05 8.25907e-05 4.23646e-05 3.79325e-05
1.83085e-08 4.02035e-05 4.02035e-05 8.65547e-05 8.78799e-05 4.04526e-05 3.99668e-05 8.87116e-05 8.7151e-05 4.04526e-05 3.99668e-05
1.83364e-08 3.81824e-05 4.21277e-05 8.21039e-05 9.21287e-05 3.84432e-05 4.19049e-05 8.4365e-05 9.1509e-05 3.84432e-05 4.19049e-05
1.83643e-08 3.60693e-05 4.39505e-05 7.74445e-05 9.61589e-05 3.63411e-05 4.37421e-05 7.98046e-05 9.56536e-05 3.63411e-05 4.37421e-05
1.83922e-08 3.38693e-05 4.56674e-05 7.25873e-05 9.99605e-05 3.41514e-05 4.54739e-05 7.50407e-05 9.95744e-05 3.41514e-05 4.54739e-05
1.84201e-08 3.15877e-05 4.72743e-05 6.75435e-05 0.000103524 3.18794e-05 4.70962e-05 7.00844e-05 0.000103261 3.18794e-05 4.70962e-05
1.8448e-08 2.923e-05 4.87673e-05 6.23248e-05 0.000106839 2.95305e-05 4.86051e-05 6.49471e-05 0.000106705 2.95305e-05 4.86051e-05
1.84759e-08 2.68019e-05 5.01428e-05 5.69434e-05 0.000109899 2.71105e-05 4.9997e-05 5.96407e-05 0.000109896 2.71105e-05 4.9997e-05
1.85038e-08 2.43092e-05 5.13975e-05 5.14117e-05 0.000112694 2.4625e-05 5.12685e-05 5.41777e-05 0.000112827 2.4625e-05 5.12685e-05
1.85318e-08 2.1758e-05 5.25284e-05 4.57429e-05 0.000115217 2.20802e-05 5.24165e-05 4.85708e-05 0.00011549 2.20802e-05 5.24165e-05
1.85597e-08 1.91543e-05 5.35327e-05 3.99502e-05 0.000117463 1.94822e-05 5.34382e-05 4.28332e-05 0.000117878 1.94822e-05 5.34382e-05
1.85876e-08 1.65045e-05 5.44081e-05 3.40472e-05 0.000119424 1.68371e-05 5.43313e-05 3.69783e-05 0.000119984 1.68371e-05 5.43313e-05
1.86155e-08 1.3815e-05 5.51524e-05 2.8048e-05 0.000121095 1.41514e-05 5.50936e-05 3.10202e-05 0.000121802 1.41514e-05 5.50936e-05
1.86434e-08 1.10921e-05 5.57638e-05 2.19668e-05 0.000122472 1.14316e-05 5.57232e-05 2.49727e-05 0.000123328 1.14316e-05 5.57232e-05
1.86713e-08 8.34255e-06 5.62409e-05 1.5818e-05 0.00012355 8.68409e-06 5.62185e-05 1.88504e-05 0.000124557 8.68409e-06 5.62185e-05
1.86992e-08 5.57289e-06 5.65825e-05 9.61622e-06 0.000124327 5.91563e-06 5.65786e-05 1.26677e-05 0.000125486 5.91563e-06 5.65786e-05
1.87271e-08 2.78981e-06 5.67878e-05 3.37635e-06 0.000124799 3.13285e-06 5.68023e-05 6.43937e-06 0.000126111 3.13285e-06 5.68023e-05
1.8755e-08 8.05188e-18 5.68563e-05 -2.88669e-06 0.000124964 3.42435e-07 5.68893e-05 1.80395e-07 0.000126431 3.42435e-07 5.68893e-05
1.87829e-08 -2.78981e-06 5.67878e-05 -9.15787e-06 0.000124823 -2.44888e-06 5.68393e-05 -6.09426e-06 0.000126443 -2.44888e-06 5.68393e-05
1.88108e-08 -5.57289e-06 5.65825e-05 -1.54221e-05 0.000124373 -5.23439e-06 5.66524e-05 -1.23695e-05 0.000126147 -5.23439e-06 5.66524e-05
1.88388e-08 -8.34255e-06 5.62409e-05 -2.16642e-05 0.000123616 -8.00737e-06 5.63291e-05 -1.86302e-05 0.000125543 -8.00737e-06 5.63291e-05
1.88667e-08 -1.10921e-05 5.57638e-05 -2.78692e-05 0.000122553 -1.07612e-05 5.58701e-05 -2.48613e-05 0.000124632 -1.07612e-05 5.58701e-05
1.88946e-08 -1.3815e-05 5.51524e-05 -3.4022e-05 0.000121185 -1.34891e-05 5.52766e-05 -3.10477e-05 0.000123415 -1.34891e-05 5.52766e-05
1.89225e-08 -1.65045e-05 5.44081e-05 -4.01077e-05 0.000119515 -1.61847e-05 5.455e-05 -3.71743e-05 0.000121895 -1.61847e-05 5.455e-05
1.89504e-08 -1.91543e-05 5.35327e-05 -4.61113e-05 0.000117546 -1.88413e-05 5.3692e-05 -4.32263e-05 0.000120073 -1.88413e-05 5.3692e-05
1.89783e-08 -2.1758e-05 5.25284e-05 -5.20184e-05 0.000115282 -2.14527e-05 5.27047e-05 -4.91889e-05 0.000117955 -2.14527e-05 5.27047e-05
1.90062e-08 -2.43092e-05 5.13975e-05 -5.78143e-05 0.000112729 -2.40125e-05 5.15905e-05 -5.50475e-05 0.000115543 -2.40125e-05 5.15905e-05
1.90341e-08 -2.68019e-05 5.01428e-05 -6.34848e-05 0.000109891 -2.65145e-05 5.03521e-05 -6.07877e-05 0.000112845 -2.65145e-05 5.03521e-05
1.9062e-08 -2.923e-05 4.87673e-05 -6.90161e-05 0.000106775 -2.89528e-05 4.89924e-05 -6.63954e-05 0.000109864 -2.89528e-05 4.89924e-05
1.90899e-08 -3.15877e-05 4.72743e-05 -7.43944e-05 0.000103387 -3.13214e-05 4.75147e-05 -7.18569e-05 0.000106608 -3.13214e-05 4.75147e-05
1.91179e-08 -3.38693e-05 4.56674e-05 -7.96064e-05 9.9735e-05 -3.36147e-05 4.59226e-05 -7.71585e-05 0.000103084 -3.36147e-05 4.59226e-05
1.91458e-08 -3.60693e-05 4.39505e-05 -8.46391e-05 9.58274e-05 -3.58272e-05 4.42199e-05 -8.22871e-05 9.93002e-05 -3.58272e-05 4.42199e-05
1.91737e-08 -3.81824e-05 4.21277e-05 -8.948e-05 9.16727e-05 -3.79534e-05 4.24108e-05 -8.723e-05 9.52643e-05 -3.79534e-05 4.24108e-05
1.92016e-08 -4.02035e-05 4.02035e-05 -9.4117e-05 8.72803e-05 -3.99883e-05 4.04995e-05 -9.19748e-05 9.09858e-05 -3.99883e-05 4.04995e-05
1.92295e-08 -4.21277e-05 3.81824e-05 -9.85384e-05 8.26604e-05 -4.1927e-05 3.84906e-05 -9.65096e-05 8.64743e-05 -4.1927e-05 3.84906e-05
1.92574e-08 -4.39505e-05 3.60693e-05 -0.000102733 7.78234e-05 -4.37649e-05 3.63891e-05 -0.000100823 8.17403e-05 -4.37649e-05 3.63891e-05
1.92853e-08 -4.56674e-05 3.38693e-05 -0.00010669 7.27805e-05 -4.54974e-05 3.42e-05 -0.000104904 7.67945e-05 -4.54974e-05 3.42e-05
1.93132e-08 -4.72743e-05 3.15877e-05 -0.0001104 6.75433e-05 -4.71204e-05 3.19285e-05 -0.000108742 7.16484e-05 -4.71204e-05 3.19285e-05
1.93411e-08 -4.87673e-05 2.923e-05 -0.000113852 6.21241e-05 -4.86301e-05 2.95801e-05 -0.000112327 6.63139e-05 -4.86301e-05 2.95801e-05
1.9369e-08 -5.01428e-05 2.68019e-05 -0.000117039 5.65354e-05 -5.00227e-05 2.71605e-05 -0.000115651 6.08034e-05 -5.00227e-05 2.71605e-05
1.93969e-08 -5.13975e-05 2.43092e-05 -0.000119951 5.07903e-05 -5.12949e-05 2.46754e-05 -0.000118704 5.51298e-05 -5.12949e-05 2.46754e-05
1.94249e-08 -5.25284e-05 2.1758e-05 -0.000122581 4.49022e-05 -5.24437e-05 2.2131e-05 -0.000121479 4.93063e-05 -5.24437e-05 2.2131e-05
1.94528e-08 -5.35327e-05 1.91543e-05 -0.000124922 3.8885e-05 -5.34663e-05 1.95333e-05 -0.000123968 4.33465e-05 -5.34663e-05 1.95333e-05
1.94807e-08 -5.44081e-05 1.65045e-05 -0.000126968 3.27529e-05 -5.43602e-05 1.68885e-05 -0.000126164 3.72646e-05 -5.43602e-05 1.68885e-05
1.95086e-08 -5.51524e-05 1.3815e-05 -0.000128713 2.65204e-05 -5.51233e-05 1.4203e-05 -0.000128062 3.10749e-05 -5.51233e-05 1.4203e-05
1.95365e-08 -5.57638e-05 1.10921e-05 -0.000130152 2.02022e-05 -5.57538e-05 1.14834e-05 -0.000129656 2.47921e-05 -5.57538e-05 1.14834e-05
1.95644e-08 -5.62409e-05 8.34255e-06 -0.00013128 1.38134e-05 -5.625e-05 8.73607e-06 -0.000130941 1.8431e-05 -5.625e-05 8.73607e-06
1.95923e-08 -5.65825e-05 5.57289e-06 -0.000132095 7.36923e-06 -5.66109e-05 5.96772e-06 -0.000131914 1.20068e-05 -5.66109e-05 5.96772e-06
1.96202e-08 -5.67878e-05 2.78981e-06 -0.000132594 8.85017e-07 -5.68356e-05 3.18501e-06 -0.000132572 5.53483e-06 -5.68356e-05 3.18501e-06
1.96481e-08 -5.68563e-05 1.15903e-17 -0.000132774 -5.62368e-06 -5.69234e-05 3.94622e-07 -0.000132912 -9.69437e-07 -5.69234e-05 3.94622e-07
1.9676e-08 -5.67878e-05 -2.78981e-06 -0.000132635 -1.21412e-05 -5.68743e-05 -2.39671e-06 -0.000132933 -7.4904e-06 -5.68743e-05 -2.39671e-06
1.97039e-08 -5.65825e-05 -5.57289e-06 -0.000132176 -1.86519e-05 -5.66883e-05 -5.18228e-06 -0.000132634 -1.40124e-05 -5.66883e-05 -5.18228e-06
1.97319e-08 -5.62409e-05 -8.34255e-06 -0.000131398 -2.51401e-05 -5.63658e-05 -7.95536e-06 -0.000132015 -2.05197e-05 -5.63658e-05 -7.95536e-06
1.97598e-08 -5.57638e-05 -1.10921e-05 -0.000130301 -3.15901e-05 -5.59077e-05 -1.07093e-05 -0.000131076 -2.69966e-05 -5.59077e-05 -1.07093e-05
1.97877e-08 -5.51524e-05 -1.3815e-05 -0.000128887 -3.79862e-05 -5.53151e-05 -1.34374e-05 -0.000129819 -3.34274e-05 -5.53151e-05 -1.34374e-05
1.98156e-08 -5.44081e-05 -1.65045e-05 -0.000127159 -4.4313e-05 -5.45893e-05 -1.61332e-05 -0.000128247 -3.97965e-05 -5.45893e-05 -1.61332e-05
1.98435e-08 -5.35327e-05 -1.91543e-05 -0.000125121 -5.05549e-05 -5.37322e-05 -1.87901e-05 -0.000126362 -4.60885e-05 -5.37322e-05 -1.87901e-05
1.98714e-08 -5.25284e-05 -2.1758e-05 -0.000122777 -5.66968e-05 -5.27457e-05 -2.14018e-05 -0.000124168 -5.22879e-05 -5.27457e-05 -2.14018e-05
1.98993e-08 -5.13975e-05 -2.43092e-05 -0.000120131 -6.27236e-05 -5.16323e-05 -2.3962e-05 -0.00012167 -5.83796e-05 -5.16323e-05 -2.3962e-05
1.99272e-08 -5.01428e-05 -2.68019e-05 -0.000117189 -6.86204e-05 -5.03947e-05 -2.64644e-05 -0.000118873 -6.43487e-05 -5.03947e-05 -2.64644e-05
1.99551e-08 -4.87673e-05 -2.923e-05 -0.000113957 -7.43729e-05 -4.90357e-05 -2.89031e-05 -0.000115783 -7.01805e-05 -4.90357e-05 -2.89031e-05
1.9983e-08 -4.72743e-05 -3.15877e-05 -0.000110443 -7.99668e-05 -4.75588e-05 -3.12722e-05 -0.000112406 -7.58606e-05 -4.75588e-05 -3.12722e-05
2.00109e-08 -4.56674e-05 -3.38693e-05 -0.000106655 -8.53882e-05 -4.59674e-05 -3.3566e-05 -0.000108751 -8.1375e-05 -4.59674e-05 -3.3566e-05
2.00389e-08 -4.39505e-05 -3.60693e-05 -0.000102601 -9.06236e-05 -4.42655e-05 -3.5779e-05 -0.000104825 -8.67099e-05 -4.42655e-05 -3.5779e-05
2.00668e-08 -4.21277e-05 -3.81824e-05 -9.82891e-05 -9.566e-05 -4.2457e-05 -3.79058e-05 -0.000100637 -9.18521e-05 -4.2457e-05 -3.79058e-05
2.00947e-08 -4.02035e-05 -4.02035e-05 -9.37304e-05 -0.000100485 -4.05463e-05 -3.99413e-05 -9.61967e-05 -9.67888e-05 -4.05463e-05 -3.99413e-05
2.01226e-08 -3.81824e-05 -4.21277e-05 -8.89349e-05 -0.000105086 -3.85381e-05 -4.18806e-05 -9.15141e-05 -0.000101507 -3.85381e-05 -4.18806e-05
2.01505e-08 -3.60693e-05 -4.39505e-05 -8.39135e-05 -0.000109451 -3.64372e-05 -4.37191e-05 -8.65998e-05 -0.000105996 -3.64372e-05 -4.37191e-05
2.01784e-08 -3.38693e-05 -4.56674e-05 -7.86778e-05 -0.00011357 -3.42486e-05 -4.54523e-05 -8.14652e-05 -0.000110244 -3.42486e-05 -4.54523e-05
2.02063e-08 -3.15877e-05 -4.72743e-05 -7.32399e-05 -0.000117432 -3.19776e-05 -4.70761e-05 -7.61222e-05 -0.000114239 -3.19776e-05 -4.70761e-05
2.02342e-08 -2.923e-05 -4.87673e-05 -6.76125e-05 -0.000121028 -2.96297e-05 -4.85865e-05 -7.05829e-05 -0.000117973 -2.96297e-05 -4.85865e-05
2.02621e-08 -2.68019e-05 -5.01428e-05 -6.18085e-05 -0.000124347 -2.72105e-05 -4.99799e-05 -6.48605e-05 -0.000121434 -2.72105e-05 -4.99799e-05
2.029e-08 -2.43092e-05 -5.13975e-05 -5.58417e-05 -0.000127381 -2.47259e-05 -5.12529e-05 -5.89681e-05 -0.000124615 -2.47259e-05 -5.12529e-05
2.03179e-08 -2.1758e-05 -5.25284e-05 -4.97259e-05 -0.000130122 -2.21818e-05 -5.24025e-05 -5.29196e-05 -0.000127506 -2.21818e-05 -5.24025e-05
2.03459e-08 -1.91543e-05 -5.35327e-05 -4.34756e-05 -0.000132563 -1.95844e-05 -5.34259e-05 -4.67292e-05 -0.0001301 -1.95844e-05 -5.34259e-05
2.03738e-08 -1.65045e-05 -5.44081e-05 -3.71054e-05 -0.000134697 -1.69399e-05 -5.43207e-05 -4.04114e-05 -0.000132391 -1.69399e-05 -5.43207e-05
2.04017e-08 -1.3815e-05 -5.51524e-05 -3.06305e-05 -0.000136518 -1.42546e-05 -5.50846e-05 -3.39812e-05 -0.000134371 -1.42546e-05 -5.50846e-05
2.04296e-08 -1.10921e-05 -5.57638e-05 -2.40662e-05 -0.000138022 -1.15352e-05 -5.57159e-05 -2.74538e-05 -0.000136036 -1.15352e-05 -5.57159e-05
2.04575e-08 -8.34255e-06 -5.62409e-05 -1.74281e-05 -0.000139203 -8.78804e-06 -5.6213e-05 -2.08446e-05 -0.00013738 -8.78804e-06 -5.6213e-05
2.04854e-08 -5.57289e-06 -5.65825e-05 -1.0732e-05 -0.000140059 -6.01981e-06 -5.65748e-05 -1.41695e-05 -0.0001384 -6.01981e-06 -5.65748e-05
2.05133e-08 -2.78981e-06 -5.67878e-05 -3.99385e-06 -0.000140585 -3.23717e-06 -5.68003e-05 -7.44434e-06 -0.000139092 -3.23717e-06 -5.68003e-05
2.05412e-08 -1.55326e-17 -5.68563e-05 2.77011e-06 -0.000140781 -4.46808e-07 -5.68891e-05 -6.85182e-07 -0.000139454 -4.46808e-07 -5.68891e-05
2.05691e-08 2.78981e-06 -5.67878e-05 9.5437e-06 -0.000140645 2.34454e-06 -5.68408e-05 6.09175e-06 -0.000139484 2.34454e-06 -5.68408e-05
2.0597e-08 5.57289e-06 -5.65825e-05 1.63106e-05 -0.000140177 5.13016e-06 -5.66557e-05 1.28702e-05 -0.000139182 5.13016e-06 -5.66557e-05
2.0625e-08 8.34255e-06 -5.62409e-05 2.30545e-05 -0.000139376 7.90335e-06 -5.63341e-05 1.96337e-05 -0.000138547 7.90335e-06 -5.63341e-05
2.06529e-08 1.10921e-05 -5.57638e-05 2.97592e-05 -0.000138245 1.06574e-05 -5.58769e-05 2.63661e-05 -0.00013758 1.06574e-05 -5.58769e-05
2.06808e-08 1.3815e-05 -5.51524e-05 3.64082e-05 -0.000136784 1.33857e-05 -5.52851e-05 3.3051e-05 -0.000136282 1.33857e-05 -5.52851e-05
2.07087e-08 1.65045e-05 -5.44081e-05 4.29856e-05 -0.000134997 1.60818e-05 -5.45601e-05 3.96723e-05 -0.000134656 1.60818e-05 -5.45601e-05
2.07366e-08 1.91543e-05 -5.35327e-05 4.94752e-05 -0.000132887 1.87389e-05 -5.37038e-05 4.62137e-05 -0.000132705 1.87389e-05 -5.37038e-05
2.07645e-08 2.1758e-05 -5.25284e-05 5.58613e-05 -0.000130458 2.13509e-05 -5.27182e-05 5.26594e-05 -0.000130434 2.13509e-05 -5.27182e-05
2.07924e-08 2.43092e-05 -5.13975e-05 6.21281e-05 -0.000127716 2.39114e-05 -5.16056e-05 5.89935e-05 -0.000127845 2.39114e-05 -5.16056e-05
2.08203e-08 2.68019e-05 -5.01428e-05 6.82604e-05 -0.000124666 2.64143e-05 -5.03688e-05 6.52006e-05 -0.000124946 2.64143e-05 -5.03688e-05
2.08482e-08 2.923e-05 -4.87673e-05 7.42429e-05 -0.000121315 2.88534e-05 -4.90106e-05 7.12654e-05 -0.000121742 2.88534e-05 -4.90106e-05
2.08761e-08 3.15877e-05 -4.72743e-05 8.00609e-05 -0.000117671 3.1223e-05 -4.75344e-05 7.71729e-05 -0.000118241 3.1223e-05 -4.75344e-05
2.0904e-08 3.38693e-05 -4.56674e-05 8.57001e-05 -0.000113741 3.35173e-05 -4.59438e-05 8.29085e-05 -0.000114449 3.35173e-05 -4.59438e-05
2.0932e-08 3.60693e-05 -4.39505e-05 9.11464e-05 -0.000109534 3.57308e-05 -4.42425e-05 8.8458e-05 -0.000110376 3.57308e-05 -4.42425e-05
2.09599e-08 3.81824e-05 -4.21277e-05 9.63861e-05 -0.00010506 3.78581e-05 -4.24347e-05 9.38076e-05 -0.00010603 3.78581e-05 -4.24347e-05
2.09878e-08 4.02035e-05 -4.02035e-05 0.000101406 -0.000100329 3.98943e-05 -4.05247e-05 9.89438e-05 -0.000101422 3.98943e-05 -4.05247e-05
2.10157e-08 4.21277e-05 -3.81824e-05 0.000106194 -9.5351e-05 4.18343e-05 -3.85171e-05 0.000103854 -9.6562e-05 4.18343e-05 -3.85171e-05
2.10436e-08 4.39505e-05 -3.60693e-05 0.000110738 -9.01382e-05 4.36734e-05 -3.64167e-05 0.000108525 -9.14607e-05 4.36734e-05 -3.64167e-05
2.10715e-08 4.56674e-05 -3.38693e-05 0.000115025 -8.47024e-05 4.54073e-05 -3.42286e-05 0.000112946 -8.61301e-05 4.54073e-05 -3.42286e-05
2.10994e-08 4.72743e-05 -3.15877e-05 0.000119046 -7.90561e-05 4.70318e-05 -3.19582e-05 0.000117106 -8.05825e-05 4.70318e-05 -3.19582e-05
